ds,predicted,lower_bound,upper_bound
2025-07-01 19:30:00,0.160860996902302,0.1531658319584221,0.1678622966728609
2025-07-01 19:45:00,0.1609413395620201,0.15369556266462,0.1688720570448961
2025-07-01 20:00:00,0.1610145861962567,0.1534230901504412,0.1687530860634211
2025-07-01 20:15:00,0.1610817713733844,0.1537662161628313,0.1687874783055537
2025-07-01 20:30:00,0.1611443556363937,0.1537569338768803,0.1680168452502052
2025-07-01 20:45:00,0.1612041112368628,0.1532614970846699,0.1688778091705413
2025-07-01 21:00:00,0.1612629923744276,0.1535725041686244,0.1684026245149862
2025-07-01 21:15:00,0.1613229989336868,0.1537248880785622,0.1691245464425476
2025-07-01 21:30:00,0.161386042943843,0.1536699011342983,0.1687545272164358
2025-07-01 21:45:00,0.1614538265920987,0.1540050142080159,0.1689503402457702
2025-07-01 22:00:00,0.1615277396359712,0.1543644311941026,0.1694127397017601
2025-07-01 22:15:00,0.161608782555244,0.1540465397649198,0.1687973193201596
2025-07-01 22:30:00,0.161697519871159,0.154030002456711,0.1694363170536687
2025-07-01 22:45:00,0.1617940658731078,0.1544142430371004,0.1697394488821269
2025-07-01 23:00:00,0.1618981026885774,0.1545930591116343,0.1695571021475884
2025-07-01 23:15:00,0.1620089283659782,0.1544636917039692,0.1693153598031008
2025-07-01 23:30:00,0.1621255305736645,0.1543701277736676,0.1696143035994897
2025-07-01 23:45:00,0.1622466797900538,0.1552365194349432,0.1699996165909963
2025-07-02 00:00:00,0.1623710345880157,0.155017332971948,0.1698769915896789
2025-07-02 00:15:00,0.1624972508840525,0.1550048581446919,0.1699881382203289
2025-07-02 00:30:00,0.1626240868804728,0.15461919738779,0.1699727393076263
2025-07-02 00:45:00,0.1627504958739714,0.1544866387343316,0.170066341736458
2025-07-02 01:00:00,0.1628757001087447,0.1551330933625068,0.1710010463041585
2025-07-02 01:15:00,0.1629992403366487,0.1557416416184766,0.1706069906346738
2025-07-02 01:30:00,0.1631209976042738,0.1553341973474681,0.1704121940708503
2025-07-02 01:45:00,0.1632411858820496,0.1558104065876447,0.1706634847155534
2025-07-02 02:00:00,0.1633603163374654,0.1555454441060221,0.1705707558210076
2025-07-02 02:15:00,0.163479136170518,0.1559041093491883,0.171153528489425
2025-07-02 02:30:00,0.1635985468303753,0.155552076685281,0.1708714544687884
2025-07-02 02:45:00,0.1637195079783478,0.1556493222079915,0.1710443329496987
2025-07-02 03:00:00,0.1638429346456811,0.1567847099646405,0.1713617687162419
2025-07-02 03:15:00,0.1639695955758119,0.1561861631449819,0.171592467899346
2025-07-02 03:30:00,0.1641000207043278,0.1563330070104394,0.1712921903426851
2025-07-02 03:45:00,0.1642344251112378,0.1567576162727516,0.1718695885410793
2025-07-02 04:00:00,0.1643726556282252,0.1570670801650062,0.1716779033995421
2025-07-02 04:15:00,0.1645141646743976,0.1569973872449853,0.1721591208747729
2025-07-02 04:30:00,0.1646580139421492,0.1572210303977082,0.172173402822203
2025-07-02 04:45:00,0.1648029083950845,0.1570434533508356,0.1728391350458571
2025-07-02 05:00:00,0.16494725883,0.1576337888744254,0.1728700012258048
2025-07-02 05:15:00,0.165089269144106,0.1576684308660549,0.1728636102262272
2025-07-02 05:30:00,0.1652270425928754,0.1578882745369989,0.1731088449245419
2025-07-02 05:45:00,0.1653586998545742,0.1580821030043761,0.1729387578555057
2025-07-02 06:00:00,0.165482500741228,0.1575911645695805,0.1724518797622322
2025-07-02 06:15:00,0.1655969609847011,0.1579482233888036,0.1735710779337815
2025-07-02 06:30:00,0.1657009557187429,0.1585867916168448,0.1732824306717529
2025-07-02 06:45:00,0.1657938020599678,0.1587904480663674,0.1734860262197644
2025-07-02 07:00:00,0.1658753145184443,0.1586882032732929,0.1734577857972002
2025-07-02 07:15:00,0.1659458287527939,0.1582572281292456,0.173768603864335
2025-07-02 07:30:00,0.1660061913059635,0.1585468202570235,0.1733002668802908
2025-07-02 07:45:00,0.1660577152723799,0.1583715029802481,0.1736383168311664
2025-07-02 08:00:00,0.1661021041984619,0.1581054448899765,0.173448026592087
2025-07-02 08:15:00,0.1661413487414346,0.158687857506954,0.1736570174413709
2025-07-02 08:30:00,0.1661776025543504,0.1591731533988052,0.1735122882085152
2025-07-02 08:45:00,0.1662130453904912,0.1586801805277062,0.1739338049721439
2025-07-02 09:00:00,0.1662497424188275,0.1589184558085252,0.1730495738463721
2025-07-02 09:15:00,0.1662895091406163,0.1583364443989189,0.1733794773812869
2025-07-02 09:30:00,0.1663337910624495,0.1588164495833545,0.1738976861642628
2025-07-02 09:45:00,0.1663835664218239,0.1590008300008253,0.1740586048235392
2025-07-02 10:00:00,0.1664392788306161,0.1587825691661169,0.174086603454857
2025-07-02 10:15:00,0.1665008047911075,0.1589628445609684,0.174230627422495
2025-07-02 10:30:00,0.1665674587717722,0.1585086321914614,0.1736917913941951
2025-07-02 10:45:00,0.1666380360578495,0.1588954071915926,0.1740227218367207
2025-07-02 11:00:00,0.1667108910773785,0.1593682235932606,0.1741221161164936
2025-07-02 11:15:00,0.1667840465161209,0.1596515634578497,0.1742893956294508
2025-07-02 11:30:00,0.166855326436035,0.159572497347977,0.1742432910559817
2025-07-02 11:45:00,0.1669225049449968,0.1596588794225466,0.1744222893442061
2025-07-02 12:00:00,0.1669834608423897,0.1593077808987228,0.174426681150296
2025-07-02 12:15:00,0.167036328168435,0.1593568350400543,0.1747279163862193
2025-07-02 12:30:00,0.1670796327492774,0.1595216684447815,0.1746849549388295
2025-07-02 12:45:00,0.1671124056490394,0.1591940583504445,0.1741339736439034
2025-07-02 13:00:00,0.1671342658645202,0.1597620571427192,0.1745555124443687
2025-07-02 13:15:00,0.1671454665353899,0.1595622085770889,0.1751956890009837
2025-07-02 13:30:00,0.1671469012689429,0.1592779562665999,0.1750936797658707
2025-07-02 13:45:00,0.1671400697400587,0.159158996915342,0.1745040427530586
2025-07-02 14:00:00,0.1671270043568797,0.1597907610113756,0.1748687020741778
2025-07-02 14:15:00,0.1671101623073523,0.1593973674736517,0.1743247982866393
2025-07-02 14:30:00,0.1670922895561057,0.159190330545656,0.1746132018932314
2025-07-02 14:45:00,0.1670762651925852,0.1590823856856259,0.1743152859893446
2025-07-02 15:00:00,0.1670649358243073,0.1595779986719655,0.1743016908167802
2025-07-02 15:15:00,0.1670609503726937,0.1597503931633652,0.1745381085317584
2025-07-02 15:30:00,0.167066605622679,0.1590028477777023,0.174247013019335
2025-07-02 15:45:00,0.1670837121998996,0.1596466589668143,0.1743536892363211
2025-07-02 16:00:00,0.1671134893465193,0.1595035197647635,0.1746197971789456
2025-07-02 16:15:00,0.1671564950230486,0.1599659378268194,0.1746546441114329
2025-07-02 16:30:00,0.1672125956029994,0.1595972339960912,0.1745919306985871
2025-07-02 16:45:00,0.1672809768964031,0.1599894710171148,0.1746274532948246
2025-07-02 17:00:00,0.167360195605306,0.159508205634679,0.174814370961124
2025-07-02 17:15:00,0.1674482677520601,0.159821037318263,0.1754975408241098
2025-07-02 17:30:00,0.1675427882954762,0.1597586986630813,0.1756122484844272
2025-07-02 17:45:00,0.1676410742155754,0.1604821647714804,0.1749695344694951
2025-07-02 18:00:00,0.167740321924861,0.1599270430165222,0.1754083342539921
2025-07-02 18:15:00,0.1678377690471296,0.1603987967230982,0.1752533318581017
2025-07-02 18:30:00,0.1679308504414982,0.1606551330188363,0.1757432629819655
2025-07-02 18:45:00,0.1680173388456865,0.1611790422044793,0.1761079752598225
2025-07-02 19:00:00,0.1680954616300078,0.1609773017922325,0.1762334864134392
2025-07-02 19:15:00,0.1681639868163789,0.1601940568819784,0.1758265066475108
2025-07-02 19:30:00,0.1682222736041116,0.1605936850235795,0.1761649161731543
2025-07-02 19:45:00,0.168270285020193,0.1604946463411478,0.1761942086639577
2025-07-02 20:00:00,0.1683085628112195,0.1617488147238587,0.1761241239741525
2025-07-02 20:15:00,0.168338167151385,0.161007509558903,0.1759173376999163
2025-07-02 20:30:00,0.1683605859918583,0.1606836098308265,0.176036377962753
2025-07-02 20:45:00,0.1683776207735877,0.1610167782405875,0.175771845683328
2025-07-02 21:00:00,0.1683912566442405,0.1603626468366349,0.1757748862017265
2025-07-02 21:15:00,0.1684035261714925,0.1609742008280101,0.1762654751117571
2025-07-02 21:30:00,0.1684163757775426,0.1611633524561053,0.1759740590004255
2025-07-02 21:45:00,0.1684315437261991,0.1611118120454338,0.175914264483543
2025-07-02 22:00:00,0.1684504575077925,0.1607091935187674,0.1757055043213656
2025-07-02 22:15:00,0.1684741569623862,0.1604009192335329,0.1757151888887946
2025-07-02 22:30:00,0.1685032475688915,0.1611831096153325,0.1765259977168141
2025-07-02 22:45:00,0.1685378861409954,0.1608919244450739,0.1757294223240159
2025-07-02 23:00:00,0.1685777988645734,0.1608379142612885,0.1759594969413231
2025-07-02 23:15:00,0.1686223293473802,0.1612437248568133,0.1764038386851432
2025-07-02 23:30:00,0.1686705122835919,0.1606312232602599,0.1760250961458895
2025-07-02 23:45:00,0.1687211666084928,0.1617339014419475,0.1754721096868459
2025-07-03 00:00:00,0.1687730007461475,0.1613351178128765,0.1761402826182498
2025-07-03 00:15:00,0.1688247218213509,0.1617525267681613,0.1764273675905051
2025-07-03 00:30:00,0.1688751405630632,0.1615227477438966,0.1762535618457934
2025-07-03 00:45:00,0.1689232640735764,0.1618316369626033,0.176488431453769
2025-07-03 01:00:00,0.1689683696413042,0.1616078775264491,0.1761957323127648
2025-07-03 01:15:00,0.1690100542597058,0.1613704282271871,0.1763789353754742
2025-07-03 01:30:00,0.1690482563720436,0.1616163884827565,0.1767045416601498
2025-07-03 01:45:00,0.1690832484577892,0.1609542965002403,0.1769974299199691
2025-07-03 02:00:00,0.1691156012619505,0.1616063335348974,0.1766400472999244
2025-07-03 02:15:00,0.1691461225860502,0.1613582153802543,0.1762271231250633
2025-07-03 02:30:00,0.169175775459603,0.1619331938686192,0.1764103993030855
2025-07-03 02:45:00,0.1692055820572145,0.1615466163847346,0.1769824888822939
2025-07-03 03:00:00,0.1692365208096173,0.1617476109614208,0.1765396067349078
2025-07-03 03:15:00,0.1692694246990732,0.161188434828064,0.1763145152947044
2025-07-03 03:30:00,0.1693048886913286,0.1620839355313678,0.1765935297006232
2025-07-03 03:45:00,0.1693431936396151,0.1621751951202009,0.1768539721620881
2025-07-03 04:00:00,0.1693842528431359,0.1617255719150027,0.1773753556747327
2025-07-03 04:15:00,0.1694275858336836,0.1618814426189373,0.1769684673946057
2025-07-03 04:30:00,0.1694723220114133,0.1620176059764597,0.1769880288308555
2025-07-03 04:45:00,0.1695172345930248,0.161928112521026,0.1764140223227805
2025-07-03 05:00:00,0.1695608031231627,0.1620490032377823,0.1771736205930766
2025-07-03 05:15:00,0.169601300690753,0.1621728739631389,0.1773361453730717
2025-07-03 05:30:00,0.1696369001358883,0.1620156326025824,0.177212541521615
2025-07-03 05:45:00,0.1696657920632172,0.1624807938418587,0.1772975228010856
2025-07-03 06:00:00,0.1696863065010121,0.1619739548864717,0.177054618374778
2025-07-03 06:15:00,0.1696970296359945,0.1626090934317101,0.1775603869602901
2025-07-03 06:30:00,0.1696969072433881,0.1620749844871742,0.1776712421665393
2025-07-03 06:45:00,0.1696853272160331,0.1623723345224282,0.17745226882429
2025-07-03 07:00:00,0.1696621749231543,0.1622650214150909,0.1773936635001639
2025-07-03 07:15:00,0.16962785691362,0.1622167067043295,0.17728776793679
2025-07-03 07:30:00,0.1695832905995269,0.1622579701932051,0.1777419142198681
2025-07-03 07:45:00,0.1695298598719308,0.1620265198887874,0.1772759539530913
2025-07-03 08:00:00,0.1694693389494874,0.1621996123132723,0.1771209546482899
2025-07-03 08:15:00,0.1694037889856702,0.161911419906522,0.1770468549890438
2025-07-03 08:30:00,0.1693354339026678,0.1616550818872428,0.1765205449669999
2025-07-03 08:45:00,0.1692665234446035,0.1615211317895445,0.1766668457609053
2025-07-03 09:00:00,0.1691991924419031,0.1610340430398914,0.1772123880735205
2025-07-03 09:15:00,0.1690934488926584,0.1616504373504654,0.1764959061302123
2025-07-03 09:30:00,0.1689926839407746,0.1619249133193003,0.1763475654587132
2025-07-03 09:45:00,0.1688979441961123,0.1611402456144489,0.1768629850511373
2025-07-03 10:00:00,0.1688097411140748,0.1613861828612245,0.1766254632792727
2025-07-03 10:15:00,0.1687280184625371,0.1614898322039833,0.1755586245655655
2025-07-03 10:30:00,0.1686521573491108,0.1613949139865248,0.1763302611566495
2025-07-03 10:45:00,0.1685810190242155,0.1612399670291204,0.1767532731942686
2025-07-03 11:00:00,0.1685130231595047,0.1606989224283767,0.175711992212109
2025-07-03 11:15:00,0.1684462569161295,0.1604188675066251,0.1760992011093571
2025-07-03 11:30:00,0.1683786080173084,0.1608854981957745,0.1762982084000767
2025-07-03 11:45:00,0.1683079133726061,0.1605762016743117,0.1760818578270541
2025-07-03 12:00:00,0.1682321136787006,0.1608558444411207,0.1757206606343481
2025-07-03 12:15:00,0.1681494039250902,0.1603406330868641,0.1757070522531994
2025-07-03 12:30:00,0.1680583698957626,0.1603938403048319,0.1757838854311219
2025-07-03 12:45:00,0.1679581015790539,0.160189840542788,0.1756802109954481
2025-07-03 13:00:00,0.1678482758207625,0.1604153242920199,0.1758160376444636
2025-07-03 13:15:00,0.1677292024939057,0.1607192455516098,0.1759230338771427
2025-07-03 13:30:00,0.1676018307833746,0.1602126112757414,0.1748280003227514
2025-07-03 13:45:00,0.1674677147475646,0.1596437463775219,0.1751060638232273
2025-07-03 14:00:00,0.1673289399458134,0.1596040928074415,0.1753513976054834
2025-07-03 14:15:00,0.1671880154483515,0.159872106165339,0.1751839117115416
2025-07-03 14:30:00,0.1670477377971821,0.1595291238623405,0.1744725192363087
2025-07-03 14:45:00,0.166911035319634,0.1590294564588978,0.1746068909004454
2025-07-03 15:00:00,0.1667808024875958,0.1590723869732908,0.1747448200138466
2025-07-03 15:15:00,0.1666597346809447,0.1592262493230004,0.1743502401367964
2025-07-03 15:30:00,0.1665501737056023,0.1584573799292695,0.1742368668429496
2025-07-03 15:45:00,0.1664539737402378,0.1590066175404062,0.1737184332381648
2025-07-03 16:00:00,0.1663723960829356,0.1592272528630159,0.1734886328180448
2025-07-03 16:15:00,0.1663060392251159,0.1587726504597366,0.1742055716035795
2025-07-03 16:30:00,0.1662548085190661,0.158459407749453,0.1736884221421181
2025-07-03 16:45:00,0.1662179271760661,0.1583610349143521,0.1736729914939999
2025-07-03 17:00:00,0.1661939876975126,0.1584932098013106,0.1732224595310008
2025-07-03 17:15:00,0.1661810402798687,0.1585789880865268,0.1732547836441052
2025-07-03 17:30:00,0.166176712409288,0.1586972139307954,0.1738780337837532
2025-07-03 17:45:00,0.1661783519256232,0.1584670087349599,0.1736049218893132
2025-07-03 18:00:00,0.1661831844144106,0.1592047459271635,0.1738743026056693
2025-07-03 18:15:00,0.1661884749678806,0.1583922495658321,0.1740348646057635
2025-07-03 18:30:00,0.1661916841923721,0.1588571834211423,0.173285315607793
2025-07-03 18:45:00,0.1661906088361801,0.1584540914377989,0.1734949555941048
2025-07-03 19:00:00,0.1661834985298732,0.1581181723697712,0.1734030705138105
2025-07-03 19:15:00,0.1661691417925649,0.158289115656378,0.1738997486148437
2025-07-03 19:30:00,0.1661469165466223,0.1584443622434237,0.1732052457819906
2025-07-03 19:45:00,0.1661168027580953,0.1584453634249873,0.1738158797748137
2025-07-03 20:00:00,0.1660793573202559,0.1588258883453385,0.1739349143303684
2025-07-03 20:15:00,0.1660356537544701,0.1583621045425848,0.1729521457971522
2025-07-03 20:30:00,0.1659871915540486,0.1585538595298263,0.173353881048912
2025-07-03 20:45:00,0.165935781892685,0.1588252539354529,0.1734460250698766
2025-07-03 21:00:00,0.1658834178385503,0.1581100372388849,0.1736180096269119
2025-07-03 21:15:00,0.1658321380661574,0.158193653604676,0.1733002571692763
2025-07-03 21:30:00,0.1657838932907506,0.1581590140857229,0.1733921528040845
2025-07-03 21:45:00,0.1657404242567521,0.1581609897546152,0.173485711516824
2025-07-03 22:00:00,0.1657031591253357,0.1580243285555982,0.1729645251876863
2025-07-03 22:15:00,0.1656731366017544,0.1579479967325432,0.1731697493083628
2025-07-03 22:30:00,0.1656509592299756,0.1578570839378786,0.1731667579141854
2025-07-03 22:45:00,0.1656367790953319,0.1579201456091692,0.1729104981797392
2025-07-03 23:00:00,0.1656303158703137,0.1573941440186407,0.17344306340835
2025-07-03 23:15:00,0.1656309048736987,0.1580474056955362,0.1724851184462502
2025-07-03 23:30:00,0.1656375707461166,0.1584646038705691,0.1732547037250185
2025-07-03 23:45:00,0.1656491206169706,0.1579467763775058,0.1734275215394022
2025-07-04 00:00:00,0.1656642493656791,0.1577384748955514,0.1732903871271995
2025-07-04 00:15:00,0.1656816488486257,0.1578671889518183,0.1731657271786427
2025-07-04 00:30:00,0.1657001128187376,0.1584360495687765,0.1730017299689744
2025-07-04 00:45:00,0.1657186297122273,0.1581453750663273,0.1730034296534301
2025-07-04 01:00:00,0.1657364564800847,0.1579662502772024,0.1733473688249407
2025-07-04 01:15:00,0.1657531681271598,0.1584078396814132,0.1730940928978648
2025-07-04 01:30:00,0.165768679478127,0.1576543610140355,0.1734281077254883
2025-07-04 01:45:00,0.1657832377864364,0.1575708980287485,0.1730811487128815
2025-07-04 02:00:00,0.1657973869873015,0.158385956337531,0.1730345710949913
2025-07-04 02:15:00,0.1658119065136773,0.1583560643740276,0.1738790717830429
2025-07-04 02:30:00,0.1658277294937458,0.158575437092153,0.1733113452794823
2025-07-04 02:45:00,0.1658458466951483,0.1582215378317163,0.1732094602010803
2025-07-04 03:00:00,0.1658672036644798,0.1585617319245865,0.1735494086578621
2025-07-04 03:15:00,0.1658925990520424,0.1581325594620477,0.1736030510067374
2025-07-04 03:30:00,0.1659225920741996,0.1587284094883429,0.173660146904444
2025-07-04 03:45:00,0.1659574264491009,0.1586932525940785,0.173185332364708
2025-07-04 04:00:00,0.1659969769875806,0.158887887870525,0.1735454645397057
2025-07-04 04:15:00,0.1660407234133009,0.1581263599763868,0.1730461675392045
2025-07-04 04:30:00,0.1660877540331839,0.158113188359975,0.1735883998434148
2025-07-04 04:45:00,0.1661367997208998,0.1581438557341515,0.1741005965975177
2025-07-04 05:00:00,0.1661862964646188,0.1592005538212591,0.1736464276258279
2025-07-04 05:15:00,0.1662344726207682,0.1586597519221783,0.1739268205577082
2025-07-04 05:30:00,0.1662794551587203,0.1582013486451962,0.1740700839401961
2025-07-04 05:45:00,0.1663193877132305,0.158923716139601,0.1741252362626444
2025-07-04 06:00:00,0.1663525522832754,0.158946877197297,0.1737707729161638
2025-07-04 06:15:00,0.1663774860071286,0.158920998961551,0.1738267693163506
2025-07-04 06:30:00,0.1663930846336211,0.1585828008026781,0.1745113531389296
2025-07-04 06:45:00,0.1663986850932015,0.1588289928044502,0.1735729217618219
2025-07-04 07:00:00,0.166394120899075,0.1586410711716089,0.1742826919530994
2025-07-04 07:15:00,0.1663797458935889,0.1590406995379088,0.1737193387022044
2025-07-04 07:30:00,0.166356423975624,0.1588188797689617,0.1739193877764446
2025-07-04 07:45:00,0.1663254847603925,0.1585672721836858,0.1738271143462573
2025-07-04 08:00:00,0.1662886474729825,0.1586426857372763,0.1739289388142848
2025-07-04 08:15:00,0.1662479176008071,0.1588239449521157,0.1734477146417129
2025-07-04 08:30:00,0.1662054627730242,0.1587487148341303,0.1738658684913882
2025-07-04 08:45:00,0.1661634758599276,0.1586690917884365,0.1736910113240201
2025-07-04 09:00:00,0.1661240342840018,0.157682420028684,0.1742744475935619
2025-07-04 09:15:00,0.1660889649327291,0.1583563745684263,0.173934415312691
2025-07-04 09:30:00,0.1660597238286633,0.1587277234018361,0.173936021800286
2025-07-04 09:45:00,0.1660372988523439,0.1586774785015126,0.1734126694415717
2025-07-04 10:00:00,0.1660221423841949,0.1584738954546788,0.1732454242023008
2025-07-04 10:15:00,0.1660141388191429,0.1583300484859576,0.1733790901775223
2025-07-04 10:30:00,0.1660126096419143,0.158616540914116,0.1732790871422639
2025-07-04 10:45:00,0.1660163562778734,0.1591730355623605,0.1732261827380129
2025-07-04 11:00:00,0.1660237384195859,0.1582985829419314,0.1733668075969047
2025-07-04 11:15:00,0.1660327831430893,0.15833635473093,0.173142054504385
2025-07-04 11:30:00,0.1660413180285784,0.1582849464920447,0.174035077281527
2025-07-04 11:45:00,0.1660471198325797,0.1582942271240543,0.173429123414221
2025-07-04 12:00:00,0.1660480691367639,0.1588050567611704,0.1733781358463621
2025-07-04 12:15:00,0.1660423009012148,0.1584143417413441,0.1740125990261086
2025-07-04 12:30:00,0.1660283410139594,0.1586758856957597,0.1733587472195755
2025-07-04 12:45:00,0.1660052197481346,0.1588264375492831,0.1741225074589227
2025-07-04 13:00:00,0.1659725544622744,0.1585289235012115,0.173647912395217
2025-07-04 13:15:00,0.1659305958168827,0.1580580700533584,0.173408617910078
2025-07-04 13:30:00,0.1658802341059569,0.1582362246280178,0.1730784464417094
2025-07-04 13:45:00,0.1658229648645763,0.1582772085120807,0.1732409210311126
2025-07-04 14:00:00,0.1657608155423015,0.1578942486894079,0.1730656240553572
2025-07-04 14:15:00,0.1656962375586001,0.1582519725972938,0.1731632605083438
2025-07-04 14:30:00,0.1656319703086994,0.1584247674297647,0.1731524139243952
2025-07-04 14:45:00,0.1655708855214621,0.1583135824602207,0.1731962692823385
2025-07-04 15:00:00,0.1655158216628383,0.158176403204112,0.1729481118217992
2025-07-04 15:15:00,0.1654694187425663,0.1582187826083174,0.1730960797101678
2025-07-04 15:30:00,0.1654339638748928,0.1579066545222421,0.1727711493361463
2025-07-04 15:45:00,0.1654112572677335,0.1581031088115188,0.1733170890449268
2025-07-04 16:00:00,0.1654025070106417,0.1579587363805658,0.1734357528093258
2025-07-04 16:15:00,0.1654082591894562,0.1570750090537099,0.1733423214753223
2025-07-04 16:30:00,0.1654283675942902,0.1584738614507427,0.1727975520802726
2025-07-04 16:45:00,0.1654620047565863,0.1582113642414887,0.1730417590688438
2025-07-04 17:00:00,0.1655077134189716,0.1576820840386656,0.1729141083698117
2025-07-04 17:15:00,0.1655634949779617,0.1581409765601956,0.1733483879644177
2025-07-04 17:30:00,0.1656269291153893,0.158031171891139,0.1735629897473044
