ds,y
2025-07-18 11:45:00,0.2408
2025-07-18 12:00:00,0.23967
2025-07-18 12:15:00,0.23937
2025-07-18 12:30:00,0.2407
2025-07-18 12:45:00,0.24161
2025-07-18 13:00:00,0.23978
2025-07-18 13:15:00,0.23872
2025-07-18 13:30:00,0.2407
2025-07-18 13:45:00,0.24015
2025-07-18 14:00:00,0.23993
2025-07-18 14:15:00,0.24095
2025-07-18 14:30:00,0.24372
2025-07-18 14:45:00,0.24722
2025-07-18 15:00:00,0.24514
2025-07-18 15:15:00,0.24824
2025-07-18 15:30:00,0.24833
2025-07-18 15:45:00,0.24886
2025-07-18 16:00:00,0.25231
2025-07-18 16:15:00,0.24503
2025-07-18 16:30:00,0.24363
2025-07-18 16:45:00,0.2435
2025-07-18 17:00:00,0.23903
2025-07-18 17:15:00,0.23833
2025-07-18 17:30:00,0.23617
2025-07-18 17:45:00,0.23721
2025-07-18 18:00:00,0.23535
2025-07-18 18:15:00,0.2363
2025-07-18 18:30:00,0.23801
2025-07-18 18:45:00,0.23721
2025-07-18 19:00:00,0.2362
2025-07-18 19:15:00,0.23933
2025-07-18 19:30:00,0.23911
2025-07-18 19:45:00,0.2392
2025-07-18 20:00:00,0.23502
2025-07-18 20:15:00,0.23647
2025-07-18 20:30:00,0.23566
2025-07-18 20:45:00,0.23445
2025-07-18 21:00:00,0.23279
2025-07-18 21:15:00,0.2351
2025-07-18 21:30:00,0.23346
2025-07-18 21:45:00,0.23412
2025-07-18 22:00:00,0.23306
2025-07-18 22:15:00,0.22822
2025-07-18 22:30:00,0.22965
2025-07-18 22:45:00,0.23177
2025-07-18 23:00:00,0.23455
2025-07-18 23:15:00,0.23436
2025-07-18 23:30:00,0.23522
2025-07-18 23:45:00,0.23381
2025-07-19 00:00:00,0.23317
2025-07-19 00:15:00,0.23603
2025-07-19 00:30:00,0.23472
2025-07-19 00:45:00,0.23367
2025-07-19 01:00:00,0.23315
2025-07-19 01:15:00,0.23452
2025-07-19 01:30:00,0.23507
2025-07-19 01:45:00,0.23587
2025-07-19 02:00:00,0.23663
2025-07-19 02:15:00,0.24022
2025-07-19 02:30:00,0.24095
2025-07-19 02:45:00,0.23849
2025-07-19 03:00:00,0.24
2025-07-19 03:15:00,0.2419
2025-07-19 03:30:00,0.2427
2025-07-19 03:45:00,0.24253
2025-07-19 04:00:00,0.24019
2025-07-19 04:15:00,0.24014
2025-07-19 04:30:00,0.24153
2025-07-19 04:45:00,0.24375
2025-07-19 05:00:00,0.24668
2025-07-19 05:15:00,0.24846
2025-07-19 05:30:00,0.25019
2025-07-19 05:45:00,0.24945
2025-07-19 06:00:00,0.25586
2025-07-19 06:15:00,0.25319
2025-07-19 06:30:00,0.2537
2025-07-19 06:45:00,0.25452
2025-07-19 07:00:00,0.25287
2025-07-19 07:15:00,0.25431
2025-07-19 07:30:00,0.25526
2025-07-19 07:45:00,0.25338
2025-07-19 08:00:00,0.25337
2025-07-19 08:15:00,0.25077
2025-07-19 08:30:00,0.25092
2025-07-19 08:45:00,0.25126
2025-07-19 09:00:00,0.25299
2025-07-19 09:15:00,0.25437
2025-07-19 09:30:00,0.25285
2025-07-19 09:45:00,0.25385
2025-07-19 10:00:00,0.25136
2025-07-19 10:15:00,0.2528
2025-07-19 10:30:00,0.25267
2025-07-19 10:45:00,0.25314
2025-07-19 11:00:00,0.25228
2025-07-19 11:15:00,0.25279
2025-07-19 11:30:00,0.25345
2025-07-19 11:45:00,0.25322
2025-07-19 12:00:00,0.25249
2025-07-19 12:15:00,0.25383
2025-07-19 12:30:00,0.25638
2025-07-19 12:45:00,0.25162
2025-07-19 13:00:00,0.2481
2025-07-19 13:15:00,0.24874
2025-07-19 13:30:00,0.24748
2025-07-19 13:45:00,0.24506
2025-07-19 14:00:00,0.24474
2025-07-19 14:15:00,0.24587
2025-07-19 14:30:00,0.24598
2025-07-19 14:45:00,0.24666
2025-07-19 15:00:00,0.24587
2025-07-19 15:15:00,0.24606
2025-07-19 15:30:00,0.24572
2025-07-19 15:45:00,0.24279
2025-07-19 16:00:00,0.24219
2025-07-19 16:15:00,0.2413
2025-07-19 16:30:00,0.24153
2025-07-19 16:45:00,0.2396
2025-07-19 17:00:00,0.24156
2025-07-19 17:15:00,0.24309
2025-07-19 17:30:00,0.24312
2025-07-19 17:45:00,0.24242
2025-07-19 18:00:00,0.24113
2025-07-19 18:15:00,0.24309
2025-07-19 18:30:00,0.24326
2025-07-19 18:45:00,0.24292
2025-07-19 19:00:00,0.24213
2025-07-19 19:15:00,0.24181
2025-07-19 19:30:00,0.24082
2025-07-19 19:45:00,0.24178
2025-07-19 20:00:00,0.24159
2025-07-19 20:15:00,0.24188
2025-07-19 20:30:00,0.24147
2025-07-19 20:45:00,0.24105
2025-07-19 21:00:00,0.24019
2025-07-19 21:15:00,0.24203
2025-07-19 21:30:00,0.2434
2025-07-19 21:45:00,0.24275
2025-07-19 22:00:00,0.24278
2025-07-19 22:15:00,0.24238
2025-07-19 22:30:00,0.24207
2025-07-19 22:45:00,0.24068
2025-07-19 23:00:00,0.23928
2025-07-19 23:15:00,0.23956
2025-07-19 23:30:00,0.23984
2025-07-19 23:45:00,0.24107
2025-07-20 00:00:00,0.24085
2025-07-20 00:15:00,0.2413
2025-07-20 00:30:00,0.24171
2025-07-20 00:45:00,0.24049
2025-07-20 01:00:00,0.24135
2025-07-20 01:15:00,0.24067
2025-07-20 01:30:00,0.24144
2025-07-20 01:45:00,0.24143
2025-07-20 02:00:00,0.24073
2025-07-20 02:15:00,0.24239
2025-07-20 02:30:00,0.24439
2025-07-20 02:45:00,0.24645
2025-07-20 03:00:00,0.25111
2025-07-20 03:15:00,0.25395
2025-07-20 03:30:00,0.25373
2025-07-20 03:45:00,0.2517
2025-07-20 04:00:00,0.25313
2025-07-20 04:15:00,0.25088
2025-07-20 04:30:00,0.25232
2025-07-20 04:45:00,0.25109
2025-07-20 05:00:00,0.25333
2025-07-20 05:15:00,0.25389
2025-07-20 05:30:00,0.25368
2025-07-20 05:45:00,0.25529
2025-07-20 06:00:00,0.25383
2025-07-20 06:15:00,0.25531
2025-07-20 06:30:00,0.25329
2025-07-20 06:45:00,0.25444
2025-07-20 07:00:00,0.2531
2025-07-20 07:15:00,0.2518
2025-07-20 07:30:00,0.25259
2025-07-20 07:45:00,0.25253
2025-07-20 08:00:00,0.25138
2025-07-20 08:15:00,0.25015
2025-07-20 08:30:00,0.25085
2025-07-20 08:45:00,0.25102
2025-07-20 09:00:00,0.25225
2025-07-20 09:15:00,0.2527
2025-07-20 09:30:00,0.25244
2025-07-20 09:45:00,0.25147
2025-07-20 10:00:00,0.2528
2025-07-20 10:15:00,0.25344
2025-07-20 10:30:00,0.25427
2025-07-20 10:45:00,0.25464
2025-07-20 11:00:00,0.25335
2025-07-20 11:15:00,0.25216
2025-07-20 11:30:00,0.25201
2025-07-20 11:45:00,0.25067
2025-07-20 12:00:00,0.2515
2025-07-20 12:15:00,0.25204
2025-07-20 12:30:00,0.25142
2025-07-20 12:45:00,0.25132
2025-07-20 13:00:00,0.25096
2025-07-20 13:15:00,0.25207
2025-07-20 13:30:00,0.25308
2025-07-20 13:45:00,0.25169
2025-07-20 14:00:00,0.25253
2025-07-20 14:15:00,0.2516
2025-07-20 14:30:00,0.25227
2025-07-20 14:45:00,0.25324
2025-07-20 15:00:00,0.25427
2025-07-20 15:15:00,0.25378
2025-07-20 15:30:00,0.25386
2025-07-20 15:45:00,0.25523
2025-07-20 16:00:00,0.25155
2025-07-20 16:15:00,0.2525
2025-07-20 16:30:00,0.25285
2025-07-20 16:45:00,0.25354
2025-07-20 17:00:00,0.25233
2025-07-20 17:15:00,0.25227
2025-07-20 17:30:00,0.25192
2025-07-20 17:45:00,0.25427
2025-07-20 18:00:00,0.26315
2025-07-20 18:15:00,0.2645
2025-07-20 18:30:00,0.26722
2025-07-20 18:45:00,0.26512
2025-07-20 19:00:00,0.26301
2025-07-20 19:15:00,0.26354
2025-07-20 19:30:00,0.26607
2025-07-20 19:45:00,0.26289
2025-07-20 20:00:00,0.26346
2025-07-20 20:15:00,0.26437
2025-07-20 20:30:00,0.26454
2025-07-20 20:45:00,0.27278
2025-07-20 21:00:00,0.27533
2025-07-20 21:15:00,0.27279
2025-07-20 21:30:00,0.27581
2025-07-20 21:45:00,0.274
2025-07-20 22:00:00,0.2714
2025-07-20 22:15:00,0.27129
2025-07-20 22:30:00,0.27213
2025-07-20 22:45:00,0.27096
2025-07-20 23:00:00,0.2687
2025-07-20 23:15:00,0.26975
2025-07-20 23:30:00,0.27033
2025-07-20 23:45:00,0.27222
2025-07-21 00:00:00,0.26686
2025-07-21 00:15:00,0.26929
2025-07-21 00:30:00,0.27306
2025-07-21 00:45:00,0.27397
2025-07-21 01:00:00,0.27415
2025-07-21 01:15:00,0.27235
2025-07-21 01:30:00,0.27235
2025-07-21 01:45:00,0.27387
2025-07-21 02:00:00,0.27207
2025-07-21 02:15:00,0.27008
2025-07-21 02:30:00,0.26824
2025-07-21 02:45:00,0.27104
2025-07-21 03:00:00,0.26638
2025-07-21 03:15:00,0.26617
2025-07-21 03:30:00,0.26589
2025-07-21 03:45:00,0.26706
2025-07-21 04:00:00,0.2686
2025-07-21 04:15:00,0.26973
2025-07-21 04:30:00,0.27062
2025-07-21 04:45:00,0.27059
2025-07-21 05:00:00,0.27129
2025-07-21 05:15:00,0.27262
2025-07-21 05:30:00,0.27076
2025-07-21 05:45:00,0.27148
2025-07-21 06:00:00,0.27019
2025-07-21 06:15:00,0.27109
2025-07-21 06:30:00,0.27305
2025-07-21 06:45:00,0.27181
2025-07-21 07:00:00,0.27165
2025-07-21 07:15:00,0.27032
2025-07-21 07:30:00,0.27143
2025-07-21 07:45:00,0.27447
2025-07-21 08:00:00,0.2754
2025-07-21 08:15:00,0.277
2025-07-21 08:30:00,0.27324
2025-07-21 08:45:00,0.27302
2025-07-21 09:00:00,0.27368
2025-07-21 09:15:00,0.27462
2025-07-21 09:30:00,0.27393
2025-07-21 09:45:00,0.27375
2025-07-21 10:00:00,0.2756
2025-07-21 10:15:00,0.27477
2025-07-21 10:30:00,0.27491
2025-07-21 10:45:00,0.27233
2025-07-21 11:00:00,0.27266
2025-07-21 11:15:00,0.27105
2025-07-21 11:30:00,0.26876
2025-07-21 11:45:00,0.26921
2025-07-21 12:00:00,0.2701
2025-07-21 12:15:00,0.26823
2025-07-21 12:30:00,0.26961
2025-07-21 12:45:00,0.27141
2025-07-21 13:00:00,0.27241
2025-07-21 13:15:00,0.27383
2025-07-21 13:30:00,0.27159
2025-07-21 13:45:00,0.27134
2025-07-21 14:00:00,0.27141
2025-07-21 14:15:00,0.27345
2025-07-21 14:30:00,0.27314
2025-07-21 14:45:00,0.27264
2025-07-21 15:00:00,0.26993
2025-07-21 15:15:00,0.27157
2025-07-21 15:30:00,0.27344
2025-07-21 15:45:00,0.27486
2025-07-21 16:00:00,0.27524
2025-07-21 16:15:00,0.2782
2025-07-21 16:30:00,0.28141
2025-07-21 16:45:00,0.27851
2025-07-21 17:00:00,0.27889
2025-07-21 17:15:00,0.28015
2025-07-21 17:30:00,0.27908
2025-07-21 17:45:00,0.28244
2025-07-21 18:00:00,0.28291
2025-07-21 18:15:00,0.28105
2025-07-21 18:30:00,0.28384
2025-07-21 18:45:00,0.28213
2025-07-21 19:00:00,0.28626
2025-07-21 19:15:00,0.28331
2025-07-21 19:30:00,0.27906
2025-07-21 19:45:00,0.28026
2025-07-21 20:00:00,0.28177
2025-07-21 20:15:00,0.27899
2025-07-21 20:30:00,0.27529
2025-07-21 20:45:00,0.27128
2025-07-21 21:00:00,0.27227
2025-07-21 21:15:00,0.26929
2025-07-21 21:30:00,0.26927
2025-07-21 21:45:00,0.26891
2025-07-21 22:00:00,0.27037
2025-07-21 22:15:00,0.2709
2025-07-21 22:30:00,0.26989
2025-07-21 22:45:00,0.26703
2025-07-21 23:00:00,0.26857
2025-07-21 23:15:00,0.27045
2025-07-21 23:30:00,0.27161
2025-07-21 23:45:00,0.27131
2025-07-22 00:00:00,0.27188
2025-07-22 00:15:00,0.27218
2025-07-22 00:30:00,0.27368
2025-07-22 00:45:00,0.27176
2025-07-22 01:00:00,0.27057
2025-07-22 01:15:00,0.27123
2025-07-22 01:30:00,0.27171
2025-07-22 01:45:00,0.27162
2025-07-22 02:00:00,0.27286
2025-07-22 02:15:00,0.27476
2025-07-22 02:30:00,0.27327
2025-07-22 02:45:00,0.2717
2025-07-22 03:00:00,0.26702
2025-07-22 03:15:00,0.26991
2025-07-22 03:30:00,0.27161
2025-07-22 03:45:00,0.27284
2025-07-22 04:00:00,0.27102
2025-07-22 04:15:00,0.27236
2025-07-22 04:30:00,0.26984
2025-07-22 04:45:00,0.26598
2025-07-22 05:00:00,0.26686
2025-07-22 05:15:00,0.26614
2025-07-22 05:30:00,0.26466
2025-07-22 05:45:00,0.26624
2025-07-22 06:00:00,0.2654
2025-07-22 06:15:00,0.26064
2025-07-22 06:30:00,0.26043
2025-07-22 06:45:00,0.25788
2025-07-22 07:00:00,0.26313
2025-07-22 07:15:00,0.26307
2025-07-22 07:30:00,0.26245
2025-07-22 07:45:00,0.26424
2025-07-22 08:00:00,0.26567
2025-07-22 08:15:00,0.26564
2025-07-22 08:30:00,0.26467
2025-07-22 08:45:00,0.26522
2025-07-22 09:00:00,0.26716
2025-07-22 09:15:00,0.26925
2025-07-22 09:30:00,0.26776
2025-07-22 09:45:00,0.26669
2025-07-22 10:00:00,0.26474
2025-07-22 10:15:00,0.26397
2025-07-22 10:30:00,0.26705
2025-07-22 10:45:00,0.26748
2025-07-22 11:00:00,0.26493
2025-07-22 11:15:00,0.26571
2025-07-22 11:30:00,0.26768
2025-07-22 11:45:00,0.26604
2025-07-22 12:00:00,0.26619
2025-07-22 12:15:00,0.266
2025-07-22 12:30:00,0.2671
2025-07-22 12:45:00,0.26828
2025-07-22 13:00:00,0.26729
2025-07-22 13:15:00,0.26753
2025-07-22 13:30:00,0.26766
2025-07-22 13:45:00,0.26727
2025-07-22 14:00:00,0.26655
2025-07-22 14:15:00,0.26573
2025-07-22 14:30:00,0.26572
2025-07-22 14:45:00,0.26485
2025-07-22 15:00:00,0.2673
2025-07-22 15:15:00,0.26588
2025-07-22 15:30:00,0.26711
2025-07-22 15:45:00,0.26268
2025-07-22 16:00:00,0.26356
2025-07-22 16:15:00,0.26262
2025-07-22 16:30:00,0.26443
2025-07-22 16:45:00,0.26744
2025-07-22 17:00:00,0.26833
2025-07-22 17:15:00,0.26767
2025-07-22 17:30:00,0.26687
2025-07-22 17:45:00,0.26668
2025-07-22 18:00:00,0.26958
2025-07-22 18:15:00,0.26882
2025-07-22 18:30:00,0.2681
2025-07-22 18:45:00,0.26765
2025-07-22 19:00:00,0.26478
2025-07-22 19:15:00,0.26383
2025-07-22 19:30:00,0.26468
2025-07-22 19:45:00,0.26533
2025-07-22 20:00:00,0.26511
2025-07-22 20:15:00,0.26559
2025-07-22 20:30:00,0.26485
2025-07-22 20:45:00,0.26639
2025-07-22 21:00:00,0.26712
2025-07-22 21:15:00,0.26589
2025-07-22 21:30:00,0.2621
2025-07-22 21:45:00,0.25983
2025-07-22 22:00:00,0.26178
2025-07-22 22:15:00,0.26289
2025-07-22 22:30:00,0.26365
2025-07-22 22:45:00,0.26343
2025-07-22 23:00:00,0.2626
2025-07-22 23:15:00,0.26418
2025-07-22 23:30:00,0.26413
2025-07-22 23:45:00,0.26643
2025-07-23 00:00:00,0.26705
2025-07-23 00:15:00,0.26792
2025-07-23 00:30:00,0.26817
2025-07-23 00:45:00,0.2675
2025-07-23 01:00:00,0.26882
2025-07-23 01:15:00,0.27001
2025-07-23 01:30:00,0.26957
2025-07-23 01:45:00,0.27119
2025-07-23 02:00:00,0.26902
2025-07-23 02:15:00,0.26841
2025-07-23 02:30:00,0.26875
2025-07-23 02:45:00,0.26719
2025-07-23 03:00:00,0.26508
2025-07-23 03:15:00,0.26636
2025-07-23 03:30:00,0.26802
2025-07-23 03:45:00,0.26783
2025-07-23 04:00:00,0.26629
2025-07-23 04:15:00,0.26791
2025-07-23 04:30:00,0.26592
2025-07-23 04:45:00,0.26647
2025-07-23 05:00:00,0.26608
2025-07-23 05:15:00,0.26618
2025-07-23 05:30:00,0.26562
2025-07-23 05:45:00,0.26439
2025-07-23 06:00:00,0.2649
2025-07-23 06:15:00,0.26576
2025-07-23 06:30:00,0.26639
2025-07-23 06:45:00,0.26697
2025-07-23 07:00:00,0.26531
2025-07-23 07:15:00,0.26503
2025-07-23 07:30:00,0.26496
2025-07-23 07:45:00,0.26548
2025-07-23 08:00:00,0.26417
2025-07-23 08:15:00,0.26241
2025-07-23 08:30:00,0.26113
2025-07-23 08:45:00,0.26194
2025-07-23 09:00:00,0.26206
2025-07-23 09:15:00,0.2625
2025-07-23 09:30:00,0.2597
2025-07-23 09:45:00,0.26024
2025-07-23 10:00:00,0.2614
2025-07-23 10:15:00,0.26045
2025-07-23 10:30:00,0.26009
2025-07-23 10:45:00,0.26156
2025-07-23 11:00:00,0.25919
2025-07-23 11:15:00,0.25687
2025-07-23 11:30:00,0.25726
2025-07-23 11:45:00,0.25725
2025-07-23 12:00:00,0.25377
2025-07-23 12:15:00,0.25621
2025-07-23 12:30:00,0.25609
2025-07-23 12:45:00,0.25667
2025-07-23 13:00:00,0.25472
2025-07-23 13:15:00,0.2565
2025-07-23 13:30:00,0.25591
2025-07-23 13:45:00,0.25598
2025-07-23 14:00:00,0.25625
2025-07-23 14:15:00,0.25492
2025-07-23 14:30:00,0.25204
2025-07-23 14:45:00,0.24976
2025-07-23 15:00:00,0.25051
2025-07-23 15:15:00,0.25065
2025-07-23 15:30:00,0.24335
2025-07-23 15:45:00,0.24444
2025-07-23 16:00:00,0.24579
2025-07-23 16:15:00,0.24827
2025-07-23 16:30:00,0.24723
2025-07-23 16:45:00,0.24846
2025-07-23 17:00:00,0.24554
2025-07-23 17:15:00,0.24728
2025-07-23 17:30:00,0.24934
2025-07-23 17:45:00,0.24978
2025-07-23 18:00:00,0.24678
2025-07-23 18:15:00,0.24688
2025-07-23 18:30:00,0.24492
2025-07-23 18:45:00,0.24243
2025-07-23 19:00:00,0.24186
2025-07-23 19:15:00,0.23892
2025-07-23 19:30:00,0.24087
2025-07-23 19:45:00,0.24217
2025-07-23 20:00:00,0.2424
2025-07-23 20:15:00,0.24194
2025-07-23 20:30:00,0.24269
2025-07-23 20:45:00,0.24463
2025-07-23 21:00:00,0.24386
2025-07-23 21:15:00,0.24318
2025-07-23 21:30:00,0.24259
2025-07-23 21:45:00,0.24223
2025-07-23 22:00:00,0.24277
2025-07-23 22:15:00,0.24002
2025-07-23 22:30:00,0.23775
2025-07-23 22:45:00,0.23833
2025-07-23 23:00:00,0.23813
2025-07-23 23:15:00,0.23455
2025-07-23 23:30:00,0.23754
2025-07-23 23:45:00,0.23797
2025-07-24 00:00:00,0.23914
2025-07-24 00:15:00,0.24112
2025-07-24 00:30:00,0.24062
2025-07-24 00:45:00,0.23995
2025-07-24 01:00:00,0.24218
2025-07-24 01:15:00,0.24175
2025-07-24 01:30:00,0.24092
2025-07-24 01:45:00,0.2408
2025-07-24 02:00:00,0.2399
2025-07-24 02:15:00,0.2424
2025-07-24 02:30:00,0.24448
2025-07-24 02:45:00,0.24468
2025-07-24 03:00:00,0.24365
2025-07-24 03:15:00,0.24349
2025-07-24 03:30:00,0.24275
2025-07-24 03:45:00,0.24463
2025-07-24 04:00:00,0.24469
2025-07-24 04:15:00,0.24342
2025-07-24 04:30:00,0.24424
2025-07-24 04:45:00,0.24362
2025-07-24 05:00:00,0.24359
2025-07-24 05:15:00,0.24613
2025-07-24 05:30:00,0.24481
2025-07-24 05:45:00,0.24299
2025-07-24 06:00:00,0.2442
2025-07-24 06:15:00,0.24176
2025-07-24 06:30:00,0.23822
2025-07-24 06:45:00,0.23804
2025-07-24 07:00:00,0.23513
2025-07-24 07:15:00,0.234
2025-07-24 07:30:00,0.23597
2025-07-24 07:45:00,0.22965
2025-07-24 08:00:00,0.23198
2025-07-24 08:15:00,0.23239
2025-07-24 08:30:00,0.22453
2025-07-24 08:45:00,0.22612
2025-07-24 09:00:00,0.22872
2025-07-24 09:15:00,0.23062
2025-07-24 09:30:00,0.23224
2025-07-24 09:45:00,0.2329
2025-07-24 10:00:00,0.23584
2025-07-24 10:15:00,0.2344
2025-07-24 10:30:00,0.23525
2025-07-24 10:45:00,0.23584
2025-07-24 11:00:00,0.23569
2025-07-24 11:15:00,0.2358
2025-07-24 11:30:00,0.23677
2025-07-24 11:45:00,0.23593
2025-07-24 12:00:00,0.23546
2025-07-24 12:15:00,0.23285
2025-07-24 12:30:00,0.233
2025-07-24 12:45:00,0.2348
2025-07-24 13:00:00,0.23681
2025-07-24 13:15:00,0.23734
2025-07-24 13:30:00,0.23911
2025-07-24 13:45:00,0.23865
2025-07-24 14:00:00,0.23748
2025-07-24 14:15:00,0.23863
2025-07-24 14:30:00,0.23646
2025-07-24 14:45:00,0.23704
2025-07-24 15:00:00,0.23739
2025-07-24 15:15:00,0.23763
2025-07-24 15:30:00,0.2364
2025-07-24 15:45:00,0.23455
2025-07-24 16:00:00,0.23352
2025-07-24 16:15:00,0.23547
2025-07-24 16:30:00,0.24039
2025-07-24 16:45:00,0.24386
2025-07-24 17:00:00,0.24491
2025-07-24 17:15:00,0.242
2025-07-24 17:30:00,0.24017
2025-07-24 17:45:00,0.24004
2025-07-24 18:00:00,0.238
2025-07-24 18:15:00,0.23589
2025-07-24 18:30:00,0.23439
2025-07-24 18:45:00,0.23541
2025-07-24 19:00:00,0.23731
2025-07-24 19:15:00,0.23859
2025-07-24 19:30:00,0.23975
2025-07-24 19:45:00,0.23962
2025-07-24 20:00:00,0.24024
2025-07-24 20:15:00,0.24062
2025-07-24 20:30:00,0.23966
2025-07-24 20:45:00,0.24014
2025-07-24 21:00:00,0.24065
2025-07-24 21:15:00,0.24015
2025-07-24 21:30:00,0.23876
2025-07-24 21:45:00,0.23824
2025-07-24 22:00:00,0.23904
2025-07-24 22:15:00,0.23928
2025-07-24 22:30:00,0.23935
2025-07-24 22:45:00,0.24004
2025-07-24 23:00:00,0.23823
2025-07-24 23:15:00,0.23697
2025-07-24 23:30:00,0.23696
2025-07-24 23:45:00,0.2361
2025-07-25 00:00:00,0.23419
2025-07-25 00:15:00,0.23583
2025-07-25 00:30:00,0.2365
2025-07-25 00:45:00,0.235
2025-07-25 01:00:00,0.2319
2025-07-25 01:15:00,0.23179
2025-07-25 01:30:00,0.23166
2025-07-25 01:45:00,0.23212
2025-07-25 02:00:00,0.22988
2025-07-25 02:15:00,0.22992
2025-07-25 02:30:00,0.22883
2025-07-25 02:45:00,0.22746
2025-07-25 03:00:00,0.22712
2025-07-25 03:15:00,0.22808
2025-07-25 03:30:00,0.22884
2025-07-25 03:45:00,0.22953
2025-07-25 04:00:00,0.23048
2025-07-25 04:15:00,0.22993
2025-07-25 04:30:00,0.22651
2025-07-25 04:45:00,0.2255
2025-07-25 05:00:00,0.22683
2025-07-25 05:15:00,0.226
2025-07-25 05:30:00,0.22371
2025-07-25 05:45:00,0.22544
2025-07-25 06:00:00,0.22365
2025-07-25 06:15:00,0.22526
2025-07-25 06:30:00,0.22704
2025-07-25 06:45:00,0.22948
2025-07-25 07:00:00,0.2279
2025-07-25 07:15:00,0.22815
2025-07-25 07:30:00,0.22722
2025-07-25 07:45:00,0.22647
2025-07-25 08:00:00,0.22617
2025-07-25 08:15:00,0.22614
2025-07-25 08:30:00,0.22763
2025-07-25 08:45:00,0.22721
2025-07-25 09:00:00,0.22754
2025-07-25 09:15:00,0.22697
2025-07-25 09:30:00,0.22506
2025-07-25 09:45:00,0.22587
2025-07-25 10:00:00,0.2275
2025-07-25 10:15:00,0.22881
2025-07-25 10:30:00,0.22615
2025-07-25 10:45:00,0.22656
2025-07-25 11:00:00,0.22675
2025-07-25 11:15:00,0.22929
2025-07-25 11:30:00,0.22929
2025-07-25 11:45:00,0.23178
2025-07-25 12:00:00,0.23215
2025-07-25 12:15:00,0.23033
2025-07-25 12:30:00,0.23196
2025-07-25 12:45:00,0.23185
2025-07-25 13:00:00,0.23192
2025-07-25 13:15:00,0.23271
2025-07-25 13:30:00,0.23078
2025-07-25 13:45:00,0.23108
2025-07-25 14:00:00,0.23211
2025-07-25 14:15:00,0.23015
2025-07-25 14:30:00,0.23227
2025-07-25 14:45:00,0.23135
2025-07-25 15:00:00,0.23122
2025-07-25 15:15:00,0.23088
2025-07-25 15:30:00,0.22898
2025-07-25 15:45:00,0.23092
2025-07-25 16:00:00,0.22894
2025-07-25 16:15:00,0.22792
2025-07-25 16:30:00,0.22453
2025-07-25 16:45:00,0.22345
2025-07-25 17:00:00,0.22456
2025-07-25 17:15:00,0.22481
2025-07-25 17:30:00,0.22236
2025-07-25 17:45:00,0.22435
2025-07-25 18:00:00,0.22484
2025-07-25 18:15:00,0.22396
2025-07-25 18:30:00,0.22456
2025-07-25 18:45:00,0.22673
2025-07-25 19:00:00,0.22772
2025-07-25 19:15:00,0.22688
2025-07-25 19:30:00,0.22737
2025-07-25 19:45:00,0.22652
2025-07-25 20:00:00,0.22752
2025-07-25 20:15:00,0.22686
2025-07-25 20:30:00,0.22771
2025-07-25 20:45:00,0.22713
2025-07-25 21:00:00,0.22779
2025-07-25 21:15:00,0.22684
2025-07-25 21:30:00,0.22861
2025-07-25 21:45:00,0.22716
2025-07-25 22:00:00,0.22745
2025-07-25 22:15:00,0.22971
2025-07-25 22:30:00,0.23187
2025-07-25 22:45:00,0.2325
2025-07-25 23:00:00,0.23424
2025-07-25 23:15:00,0.2347
2025-07-25 23:30:00,0.23436
2025-07-25 23:45:00,0.23465
2025-07-26 00:00:00,0.23461
2025-07-26 00:15:00,0.23473
2025-07-26 00:30:00,0.23532
2025-07-26 00:45:00,0.23554
2025-07-26 01:00:00,0.23514
2025-07-26 01:15:00,0.23602
2025-07-26 01:30:00,0.23573
2025-07-26 01:45:00,0.23671
2025-07-26 02:00:00,0.23531
2025-07-26 02:15:00,0.23637
2025-07-26 02:30:00,0.23566
2025-07-26 02:45:00,0.23534
2025-07-26 03:00:00,0.23611
2025-07-26 03:15:00,0.23517
2025-07-26 03:30:00,0.23406
2025-07-26 03:45:00,0.23311
2025-07-26 04:00:00,0.23439
2025-07-26 04:15:00,0.23735
2025-07-26 04:30:00,0.23661
2025-07-26 04:45:00,0.23677
2025-07-26 05:00:00,0.2366
2025-07-26 05:15:00,0.23586
2025-07-26 05:30:00,0.23623
2025-07-26 05:45:00,0.23668
2025-07-26 06:00:00,0.23747
2025-07-26 06:15:00,0.23725
2025-07-26 06:30:00,0.23801
2025-07-26 06:45:00,0.23758
2025-07-26 07:00:00,0.2371
2025-07-26 07:15:00,0.23798
2025-07-26 07:30:00,0.23847
2025-07-26 07:45:00,0.23815
2025-07-26 08:00:00,0.23769
2025-07-26 08:15:00,0.23754
2025-07-26 08:30:00,0.23754
2025-07-26 08:45:00,0.23728
2025-07-26 09:00:00,0.23816
2025-07-26 09:15:00,0.23756
2025-07-26 09:30:00,0.23752
2025-07-26 09:45:00,0.237
2025-07-26 10:00:00,0.23704
2025-07-26 10:15:00,0.23846
2025-07-26 10:30:00,0.23807
2025-07-26 10:45:00,0.23782
2025-07-26 11:00:00,0.23843
2025-07-26 11:15:00,0.23798
2025-07-26 11:30:00,0.23861
2025-07-26 11:45:00,0.23921
2025-07-26 12:00:00,0.23918
2025-07-26 12:15:00,0.23929
2025-07-26 12:30:00,0.24001
2025-07-26 12:45:00,0.23852
2025-07-26 13:00:00,0.23873
2025-07-26 13:15:00,0.23725
2025-07-26 13:30:00,0.23628
2025-07-26 13:45:00,0.23675
2025-07-26 14:00:00,0.23625
